date,listing_id,reviewer_name,comments
2017-04-24T04:00:00.000Z,10108388,Helen,Desiree was the perfect host.  The apartment is just as it is down on the airbnb site.  Desiree answered our many queries and requests super-quickly and she is very approachable and friendly.  The location is really close to all the CBD attractions and public transport.  Desiree added so many extras like a bottle of wine and chocolates to help us celebrate our milestone anniversary. We would highly recommend this listing. Thanks Desiree!
2017-05-03T04:00:00.000Z,10108388,Robert,"This apartment is a very nice good place to stay, its in a secure building, The apartment is spotless clean and very well maintained, very comfortable, kitchen is well prepared with stove, oven, fridge, microwave, coffeemaker, watercooker, dishwasser, enough pots and pans etc. Livingroom has a comfortable sofa, salon table, mega big TV with many channels, dining table with 6 chairs, extra lounger, two small balconies, one which has 2 chairs and a table. Bedroom with large bed, desk and big closet, bathroom with sink, shower and toilet. The host had many soaps, shampoos, drinks, coffee, wine and bottled water available for us to use, which was very kind and nice ( Im not sure if this is always there) The host replied always quick to any questions we had. We stayed 8 nights and we will return! Thanks Desiree and Julian!"
2017-05-12T04:00:00.000Z,10108388,Lisa,"Fabulous apartment in the centre of Sydney, we'll appointed and great facilities, pool, gym and pay laundry downstairs. Apartment is just like the photos. Communication with Desiree was fabulous and nothing was a problem. Nice personal touches when we arrived. A great place to stay "
2017-05-16T04:00:00.000Z,10108388,Valerie,"Fantastic! Desireé made the entire stay flawless - sent detailed arrival info days before, had keys waiting for us at the front desk, a bottle of wine waiting upon arrival, and a spotless apartment with all possible amenities. Great home base for a vacation. Public transit just across the street, restaurants are within 10 minutes walk, and a taxi stand is available right next door. Highly recommend. "
2017-05-28T04:00:00.000Z,10108388,Dale,"Very tidy, modern one bed apartment opposite Hyde Park. The location was superb for transportation, local cafes, local cafes and restaurants. Great Wifi, safe and secure. The host Desiree is very helpful and has a lot of extra bits and pieces to make stay more comfortable. Would stay again. "
2017-06-05T04:00:00.000Z,10108388,Jessica,"We had a wonderful stay in Desiree's apartment.  Great location, spotlessly clean and very homely.  Would definitely stay again."
2017-06-11T04:00:00.000Z,10108388,Kathy,"If you are heading to Sydney and want a FANTASTIC place that is central and within walking distance to everywhere, especially Darling Harbour, then please stay at Desiree's apartment.  There is everything you could want close by, especially restaurants and public transport, the airport train is just a few meters away. The apartment has everything you could possibly need and more. Desiree's interest and love of people shines through in everything she does; she goes way beyond being a superhost.  Thank you Desiree for making our stay so special and we can't wait to come back, hopefully when the weather is a little kinder."
2017-06-21T04:00:00.000Z,10108388,Mara,Great location! Everything is in walking distance and the supermarket is just around the corner. The hosts are always available and very helpful. The apartment is very clean and safe. Would definitely stay here again!
2017-06-28T04:00:00.000Z,10108388,Amy,"Perfect central apartment, walkable to everything you need and very close to public transportation options as well. Desireé was an absolutely fantastic host, stocking the kitchen with the necessities and even a bottle of wine! She communicated everything up front very clearly and had great recommendations in her guidebook. We were very comfortable in the apartment for our stay and would highly recommend to anyone looking to explore the Sydney area! "
2017-07-05T04:00:00.000Z,10108388,Thao,Desiree and Julian were wonderful hosts. The listing was beautifully decorated. Would absolutely love to stay here again during our next trip to Sydney.
2017-07-10T04:00:00.000Z,10108388,Angus,"This is a lovely apartment for a couple. Well fitted out, a few essentials for eating in and decorated with a very tasteful African theme. During the cool winter evenings, the reverse cycle heaters were fantastic. Traffic noise was well muted by the double glass in the bedroom. Desireé was very communicative through our stay and had provided lots of info about Sydney and what to do, where to eat, etc. "
2017-07-16T04:00:00.000Z,10108388,Ric,"This is a little treasure in the best part of Sydney! Desiree was a great communicator, checking in with us all through our visit to make sure all was good - and it was great! Lovely sized apartment, beautifully appointed and fully of little things to make our stay memorable. "
2017-09-02T04:00:00.000Z,10108388,Graeme,"We spent a very comfortable 8 nights in Desiree's apartment.  It is just as it looks in the pictures.  It is smartly decorated with comfortable furniture and lovely modern kitchen and bathroom.  There is a guest laundry in the building with coin operated machines and you can do a big wash and dry for $4 each.  The apartment is bright and airy and has a nice busy city outlook which we enjoyed.  You can certainly hear the buzz of the city around you but you are right in the CBD so that is to be expected and enjoyed.  The location is fantastic.  You can walk to just about everything in the city centre and trains and buses are only metres away if you want to get around more quickly or go further afield.  Very easy access from the airport by train into Museum station. The host, Desiree, was a pleasure to deal with, excellent communication all the way through.  This is a wonderful little home away from home putting you right into centre of the Sydney action."
2017-09-11T04:00:00.000Z,10108388,Mario,Eine sehr Zentrum nah gelegene Wohnung. Absolut empfehlenswert um Sydney zu entdecken. Man kann optimal zu Fuß in die Innenstadt und läuft nur kurz durch den Hyde Park. Zum Flughafen sind es auch nur 15 Minuten.
2017-09-13T04:00:00.000Z,10108388,Anne,Enjoyable repeat stay.
2017-09-21T04:00:00.000Z,10108388,Shiya,We had a great time here. The host is so generous and thoughtful. One of the best places I've stayed! Highly recommend!!!
2017-09-25T04:00:00.000Z,10108388,Nolan,"Desirees place was awesome. The room was very clean, internet speed was sufficient, and all the goodies that she provides in the room ( extra toiletries, snacks, and even wine in the kitchen and refrigerator were a great bonus.  The location of the condo was very convenient to get around Sydney.  Lots of restaurants and train stations nearby !!!  Desiree was also very quick at responding to our needs and questions . Overall, 5 out of 5 stars for us !!!"
